Year,m,d,Time,Time zone,Cloud amount (1/8),Pressure (msl) (hPa),Relative humidity (%),Precipitation intensity (mm/h),Snow depth (cm),Air temperature (degC),Dew-point temperature (degC),Horizontal visibility (m),Wind direction (deg),Gust speed (m/s),Wind speed (m/s)
2019,11,28,01:00,UTC,8,999.9,100,0,0,2.9,2.9,4200,183,7.6,5.6
2019,11,28,02:00,UTC,8,999.6,100,0,0,2.8,2.8,4280,186,8,5.3
2019,11,28,03:00,UTC,8,999,100,0,0,2.7,2.7,3280,180,6.6,4.3
2019,11,28,04:00,UTC,9,998.3,100,0,0,2.5,2.5,820,175,5.4,3.6
2019,11,28,05:00,UTC,8,997.9,100,0,0,2.3,2.3,3770,174,6.2,3.8
2019,11,28,06:00,UTC,8,997.5,100,0,0,2.5,2.5,5570,159,6.8,5.1
2019,11,28,07:00,UTC,8,996.9,100,0.3,0,2.4,2.4,2800,156,7.8,5.2
2019,11,28,08:00,UTC,8,996.4,100,0.3,0,2.7,2.7,8290,158,7.8,5.4
2019,11,28,09:00,UTC,8,995.8,100,0.8,0,3,3,6420,154,7.4,5.1
2019,11,28,10:00,UTC,8,994.8,100,1,0,3.2,3.2,6230,162,7.4,5.6
2019,11,28,11:00,UTC,8,994.2,100,1,0,2.8,2.8,7820,176,8.6,5.5
2019,11,28,12:00,UTC,8,993.9,100,0.8,0,2.5,2.5,7440,182,7.7,5.2
2019,11,28,13:00,UTC,8,993.4,100,0.6,0,2.7,2.7,6040,176,6.6,4.7
2019,11,28,14:00,UTC,8,993,100,1.2,0,2.5,2.5,6070,171,8.3,6
2019,11,28,15:00,UTC,8,992.5,100,0,0,2.9,2.9,9470,176,8.8,6.5
2019,11,28,16:00,UTC,8,992.1,100,0,0,3.2,3.2,11800,185,10.3,6.4
2019,11,28,17:00,UTC,8,991.7,100,0,0,3.3,3.3,4320,181,8.9,6.3
2019,11,28,18:00,UTC,8,991.3,100,0,0,3.6,3.6,9110,181,9.1,6.3
2019,11,28,19:00,UTC,8,991.1,100,0,0,3.8,3.8,4050,188,9.8,6.2
2019,11,28,20:00,UTC,8,990.7,100,0.5,0,3.8,3.8,6240,183,10.9,7
2019,11,28,21:00,UTC,8,990.5,100,1.2,0,3.9,3.9,8840,180,8.3,6.5
2019,11,28,22:00,UTC,8,990.3,100,1.2,0,4.1,4.1,5810,180,8.4,5.8
2019,11,28,23:00,UTC,8,989.8,100,0.5,0,4.3,4.3,6330,182,9.4,6.7
2019,11,29,00:00,UTC,8,989.4,100,0.3,0,4.3,4.3,7620,188,11.4,7.8
2019,11,29,01:00,UTC,8,989,100,0,0,4.5,4.5,10080,182,11.6,7.6
2019,11,29,02:00,UTC,8,988.8,100,1.2,0,4.4,4.4,5620,187,11.6,7.4
2019,11,29,03:00,UTC,8,988.6,100,0,0,4.4,4.4,3360,187,11.8,8.7
2019,11,29,04:00,UTC,8,988.3,100,0,0,4.3,4.3,2810,182,11.3,7.5
2019,11,29,05:00,UTC,8,987.9,100,0,0,4.3,4.3,4620,178,11.5,7.9
2019,11,29,06:00,UTC,8,987.8,100,0.3,0,4.4,4.4,4610,184,11.2,8.1
2019,11,29,07:00,UTC,8,987.6,100,0.2,0,4.2,4.2,3430,187,9.8,6.9
2019,11,29,08:00,UTC,8,987,100,0,0,4.6,4.6,4380,184,11.6,8.5
2019,11,29,09:00,UTC,8,986.8,100,1,0,4.6,4.6,4820,185,12.4,8
2019,11,29,10:00,UTC,8,986.3,100,0.2,0,4.7,4.7,4130,184,12.1,7.7
2019,11,29,11:00,UTC,8,986.1,100,0,0,4.4,4.4,2060,183,12.5,8.6
2019,11,29,12:00,UTC,8,985.6,100,0,0,4.4,4.4,1510,186,10.7,7.7
2019,11,29,13:00,UTC,8,985.2,100,0,0,4.7,4.7,3050,189,11.7,7.1
2019,11,29,14:00,UTC,8,984.8,100,0,0,4.4,4.4,3060,190,9.7,6.6
2019,11,29,15:00,UTC,8,984.7,100,2.3,0,4.5,4.5,4360,197,8.8,5.9
2019,11,29,16:00,UTC,8,985.6,100,1.3,0,0.4,0.4,2640,345,10.7,8.2
2019,11,29,17:00,UTC,8,986.5,100,2,0,-0.5,-0.5,780,338,13.9,10.1
2019,11,29,18:00,UTC,9,987.5,100,1.2,0,-1.1,-1.1,280,342,13.5,9.6
2019,11,29,19:00,UTC,8,988.2,100,0,4,-1.1,-1.1,6160,343,9.6,7.5
2019,11,29,20:00,UTC,7,989.4,99,0,4,-1.3,-1.5,50000,326,10.5,7.6
2019,11,29,21:00,UTC,7,990.5,96,0,4,-1.9,-2.4,50000,321,9.2,6.9
2019,11,29,22:00,UTC,7,992,96,0,4,-2.6,-3.2,50000,313,7.4,5.3
2019,11,29,23:00,UTC,4,992.9,96,0,4,-3.7,-4.2,50000,314,9.5,6.6
2019,11,30,00:00,UTC,0,993.9,96,0,4,-4.7,-5.2,50000,314,7.3,5.8
2019,11,30,01:00,UTC,0,994.9,93,0,4,-5.2,-6.1,50000,317,8.3,5
2019,11,30,02:00,UTC,0,995.7,95,0,4,-5.4,-6.1,50000,313,7.2,4.8
2019,11,30,03:00,UTC,0,996.9,97,0,4,-5.5,-5.9,50000,314,6.5,4.8
2019,11,30,04:00,UTC,0,997.8,95,0,4,-5.9,-6.5,50000,311,5.9,4.3
2019,11,30,05:00,UTC,0,998.4,96,0,3,-6.5,-7,50000,304,6.1,4.3
2019,11,30,06:00,UTC,0,999.3,99,0,3,-6.6,-6.8,50000,290,6,4.6
2019,11,30,07:00,UTC,0,1000,100,0,3,-6.7,-6.7,50000,285,6.7,5.5
2019,11,30,08:00,UTC,0,1000.6,96,0,3,-5.4,-5.9,50000,293,8.8,6.7
2019,11,30,09:00,UTC,0,1001.2,96,0,3,-4.5,-5.1,50000,290,7.2,4.7
2019,11,30,10:00,UTC,0,1001.7,94,0,3,-3.7,-4.5,50000,294,5.8,4.7
2019,11,30,11:00,UTC,1,1002.3,92,0,2,-3,-4.2,50000,291,7.1,5.6
2019,11,30,12:00,UTC,2,1003.2,90,0,2,-3.1,-4.5,50000,308,5.8,4.2
2019,11,30,13:00,UTC,0,1003.8,93,0,2,-4.2,-5.1,50000,286,5.4,4.4
2019,11,30,14:00,UTC,0,1004.4,97,0,2,-4.9,-5.3,50000,276,5.1,3.7
2019,11,30,15:00,UTC,0,1005.1,99,0,3,-5.1,-5.3,50000,286,5.6,4.6
2019,11,30,16:00,UTC,1,1005.3,99,0,3,-4,-4.2,50000,280,5.8,4.3
2019,11,30,17:00,UTC,0,1005.5,100,0,3,-5.8,-5.8,50000,273,3.5,2.8
2019,11,30,18:00,UTC,3,1006.1,100,0,3,-4.1,-4.1,50000,284,7.2,5.3
2019,11,30,19:00,UTC,4,1006.7,100,0,3,-4.3,-4.3,50000,301,7.3,5.3
2019,11,30,20:00,UTC,5,1007.1,100,0,3,-3.7,-3.7,50000,298,6.6,4.7
2019,11,30,21:00,UTC,3,1007.5,100,0,3,-4.1,-4.1,40550,284,6.6,5.3
2019,11,30,22:00,UTC,0,1007.8,100,0,3,-5.2,-5.2,50000,276,5.4,4.6
2019,11,30,23:00,UTC,0,1008.2,100,0,2,-6,-6,50000,249,4.2,2.7
2019,12,1,00:00,UTC,0,1008.2,100,0,3,-6.5,-6.5,50000,269,4.2,3.5
2019,12,1,01:00,UTC,0,1008.4,100,0,3,-6.1,-6.1,50000,272,4.2,3.5
2019,12,1,02:00,UTC,0,1008.2,100,0,3,-5.4,-5.4,50000,262,5.5,4.1
2019,12,1,03:00,UTC,2,1008.2,100,0,3,-5.1,-5.1,50000,253,4.7,3.8
2019,12,1,04:00,UTC,0,1007.6,100,0,3,-5.3,-5.4,50000,243,5.3,4.3
2019,12,1,05:00,UTC,0,1007.5,100,0,3,-5,-5,50000,257,5.2,3.7
2019,12,1,06:00,UTC,3,1007.1,94,0,3,-3.6,-4.4,50000,249,6.8,4.9
2019,12,1,07:00,UTC,0,1006.6,98,0,3,-4.1,-4.3,50000,238,6.4,4.9
2019,12,1,08:00,UTC,0,1006.4,99,0,3,-3,-3.2,50000,244,6.4,4.8
2019,12,1,09:00,UTC,1,1006.5,99,0,3,-1.9,-2.1,50000,252,7.4,5.7
2019,12,1,10:00,UTC,0,1005.9,98,0,3,-1.3,-1.6,50000,247,8,5.6
2019,12,1,11:00,UTC,0,1005.8,98,0,3,-0.9,-1.2,50000,241,6.7,4.8
2019,12,1,12:00,UTC,7,1005.5,95,0,3,-0.4,-1.1,50000,247,9.3,6.8
2019,12,1,13:00,UTC,5,1005.1,98,0,2,-1.5,-1.8,50000,238,6.7,4.8
2019,12,1,14:00,UTC,2,1004.8,99,0,2,-1.7,-1.8,50000,245,7.3,5.4
2019,12,1,15:00,UTC,1,1004.4,99,0,3,-1.7,-1.8,50000,231,8.3,6.3
2019,12,1,16:00,UTC,7,1004.7,94,0,3,-1.4,-2.3,50000,253,7.5,5.1
2019,12,1,17:00,UTC,8,1004.3,96,0,3,-1.7,-2.3,50000,244,6,4.6
2019,12,1,18:00,UTC,8,1004.1,96,0,3,-1.4,-2,50000,248,6.4,4.9
2019,12,1,19:00,UTC,8,1003.8,98,0,3,-1.4,-1.6,50000,246,5.2,3.8
2019,12,1,20:00,UTC,8,1003.7,99,0,3,-1,-1.2,50000,251,5.6,4.2
2019,12,1,21:00,UTC,3,1003.5,100,0,3,-1.6,-1.6,50000,250,6.5,4.8
2019,12,1,22:00,UTC,1,1003.5,100,0,3,-2.1,-2.1,50000,268,4.9,3.5
2019,12,1,23:00,UTC,4,1003.6,100,0,3,-2.4,-2.4,50000,274,4.6,3.8
2019,12,2,00:00,UTC,2,1003.6,100,0,3,-3.4,-3.4,50000,285,3.3,2.8
2019,12,2,01:00,UTC,3,1003.3,100,0,3,-4.9,-4.9,50000,261,3.7,2.9
2019,12,2,02:00,UTC,2,1003,100,0,3,-4.7,-4.7,50000,260,3.6,3
2019,12,2,03:00,UTC,7,1003.1,100,0,4,-2.5,-2.5,50000,272,5.2,3.4
2019,12,2,04:00,UTC,7,1003.1,100,0,4,-3.4,-3.4,50000,258,3.7,3.1
2019,12,2,05:00,UTC,1,1002.8,100,0,3,-3.6,-3.6,50000,260,4.3,3.5
2019,12,2,06:00,UTC,2,1002.8,100,0,4,-2.8,-2.8,50000,264,5.6,4.6
2019,12,2,07:00,UTC,0,1003,100,0,4,-3.1,-3.1,50000,261,5.8,4.4
2019,12,2,08:00,UTC,0,1003.3,100,0,3,-3.1,-3.1,50000,257,5.6,4.3
2019,12,2,09:00,UTC,0,1003.5,97,0,4,-2.6,-3,50000,269,5.2,3.4
2019,12,2,10:00,UTC,0,1003.4,93,0,4,-1.6,-2.6,50000,270,5.8,4.2
2019,12,2,11:00,UTC,0,1003.6,91,0,4,-1.2,-2.5,50000,273,5.3,3.5
2019,12,2,12:00,UTC,0,1003.6,91,0,4,-1.3,-2.5,50000,269,5.3,4
2019,12,2,13:00,UTC,0,1003.8,94,0,4,-2,-2.8,50000,275,5.2,4.1
2019,12,2,14:00,UTC,0,1004.3,99,0,4,-2.6,-2.7,50000,274,5.3,4
2019,12,2,15:00,UTC,0,1004.6,100,0,4,-3.2,-3.2,50000,270,5.4,4.1
2019,12,2,16:00,UTC,0,1005.2,98,0,4,-3.2,-3.5,50000,274,7,4.5
2019,12,2,17:00,UTC,0,1005.5,100,0,4,-4,-4,50000,285,6,4.7
2019,12,2,18:00,UTC,0,1006.2,100,0,4,-3.9,-3.9,50000,296,6,4.6
2019,12,2,19:00,UTC,0,1006.6,100,0,4,-4,-4,50000,291,7.8,5.3
2019,12,2,20:00,UTC,0,1006.9,100,0,4,-4.1,-4.1,50000,291,6.4,4.8
2019,12,2,21:00,UTC,0,1007.2,96,0,4,-3.4,-3.9,22540,290,6.3,4.9
2019,12,2,22:00,UTC,0,1008,100,0,4,-4.7,-4.7,50000,283,6,4.8
2019,12,2,23:00,UTC,0,1008.2,100,0,4,-5,-5,50000,283,5.7,4.8
2019,12,3,00:00,UTC,0,1008.4,100,0,4,-5.1,-5.1,50000,283,6.5,5
2019,12,3,01:00,UTC,0,1008.8,100,0,3,-4.6,-4.6,50000,280,5.9,4.6
2019,12,3,02:00,UTC,0,1008.9,100,0,4,-4.6,-4.6,50000,283,7.4,5.6
2019,12,3,03:00,UTC,0,1008.9,100,0,4,-4.6,-4.7,50000,281,7.2,5
2019,12,3,04:00,UTC,1,1008.9,100,0,4,-4.2,-4.2,50000,280,6.6,5
2019,12,3,05:00,UTC,2,1009.1,99,0,4,-3.8,-3.9,50000,280,6.6,5.3
2019,12,3,06:00,UTC,1,1009.3,100,0,4,-4,-4,50000,282,6.4,4.8
2019,12,3,07:00,UTC,0,1009.5,100,0,4,-4.9,-4.9,50000,280,5.3,4.1
2019,12,3,08:00,UTC,0,1009.7,100,0,4,-4.5,-4.5,50000,275,4.6,3.7
2019,12,3,09:00,UTC,0,1009.7,100,0,4,-3.8,-3.8,50000,280,5.2,4.3
2019,12,3,10:00,UTC,0,1009.6,98,0,4,-2.8,-3.1,33320,282,6.4,5.1
2019,12,3,11:00,UTC,0,1009.7,95,0,4,-1.6,-2.4,50000,284,6.3,4.8
2019,12,3,12:00,UTC,0,1009.5,93,0,4,-1.5,-2.5,50000,271,4.9,3.7
2019,12,3,13:00,UTC,0,1009.4,99,0,4,-2.9,-3.1,50000,252,4.2,3.5
2019,12,3,14:00,UTC,0,1009,100,0,4,-3.4,-3.4,50000,237,4.3,3.2
2019,12,3,15:00,UTC,5,1008.5,100,0,4,-3.5,-3.5,50000,221,4.3,3.8
2019,12,3,16:00,UTC,7,1007.9,100,0,4,-1.9,-1.9,50000,225,5.3,3.4
2019,12,3,17:00,UTC,1,1007.4,99,0,4,-2.2,-2.3,50000,219,5.4,4.3
2019,12,3,18:00,UTC,0,1006.7,98,0,4,-2.9,-3.2,50000,211,5.6,4.7
2019,12,3,19:00,UTC,0,1005.6,93,0,4,-1.2,-2.2,50000,217,6.7,5.1
2019,12,3,20:00,UTC,7,1005.4,90,0,4,-0.1,-1.5,50000,234,5.8,4.2
2019,12,3,21:00,UTC,7,1004,91,0,4,1,-0.2,50000,226,7.2,4.9
2019,12,3,22:00,UTC,7,1003.5,97,0,4,1.3,0.9,25140,227,4.8,3.6
2019,12,3,23:00,UTC,8,1003.2,100,0,4,2.2,2.2,50000,228,6.8,5.1
2019,12,4,00:00,UTC,8,1002.6,100,0,4,2.2,2.2,12570,237,6.1,4.6
2019,12,4,01:00,UTC,8,1001.6,100,0,4,2.3,2.3,4730,240,5.6,4.3
2019,12,4,02:00,UTC,8,1001.1,100,0,4,2.3,2.3,37840,246,8.1,5.5
2019,12,4,03:00,UTC,8,1000.9,100,0,3,2.3,2.3,15220,258,7.1,4.7
2019,12,4,04:00,UTC,8,1001.1,100,0,3,2.3,2.3,23490,262,7.8,5.7
2019,12,4,05:00,UTC,8,1000.8,100,0,2,2.2,2.2,10420,259,8,5.7
2019,12,4,06:00,UTC,8,1000.5,100,0,2,2.6,2.6,26630,252,7.5,5.6
2019,12,4,07:00,UTC,8,1000.6,100,0,2,3.1,3.1,50000,260,7.6,5.8
2019,12,4,08:00,UTC,7,1001.2,100,0,0,3.5,3.5,50000,275,8.6,6.3
2019,12,4,09:00,UTC,7,1001.8,100,0,0,4,4,50000,273,9.3,6.6
2019,12,4,10:00,UTC,2,1002.2,98,0,0,4.7,4.4,50000,280,11.2,8.6
2019,12,4,11:00,UTC,0,1002.3,96,0,0,4.7,4.2,50000,285,10.2,7.8
2019,12,4,12:00,UTC,0,1002.8,96,0,0,4.4,3.9,50000,288,9.5,7
2019,12,4,13:00,UTC,0,1003,97,0,0,4.2,3.7,50000,287,8.5,6.3
2019,12,4,14:00,UTC,0,1003.6,98,0,0,4,3.8,50000,276,8.4,5.7
2019,12,4,15:00,UTC,0,1004,97,0,0,3.9,3.5,37700,272,5.9,4.9
2019,12,4,16:00,UTC,0,1004.6,96,0,0,3.6,3.1,27030,256,6.5,5
2019,12,4,17:00,UTC,0,1004.9,100,0,0,3.2,3.2,50000,259,6.6,5.3
2019,12,4,18:00,UTC,0,1005.1,100,0,0,3,3,50000,260,5.6,4.6
2019,12,4,19:00,UTC,0,1005.1,100,0,0,1.7,1.7,50000,243,3.8,3.3
2019,12,4,20:00,UTC,0,1005.3,100,0,0,1.5,1.5,50000,234,4.6,4.1
2019,12,4,21:00,UTC,4,1004.8,100,0,0,2.6,2.6,50000,227,8.4,5.3
2019,12,4,22:00,UTC,8,1004.4,100,0,0,3.2,3.2,7020,231,7.8,5.6
2019,12,4,23:00,UTC,8,1004.1,100,0,0,3.7,3.7,50000,235,10,6.1
2019,12,5,00:00,UTC,8,1003.5,100,0,0,3.9,3.9,26200,231,9.1,6.3
2019,12,5,01:00,UTC,8,1003.2,100,0,0,4.4,4.4,27580,238,10.4,7.3
2019,12,5,02:00,UTC,8,1002.5,100,0,0,4.8,4.8,25060,233,10.4,7.2
2019,12,5,03:00,UTC,8,1002.2,100,0,0,5,5,27620,232,11.8,8.1
2019,12,5,04:00,UTC,8,1001.6,100,0,0,5.4,5.4,33050,232,11.9,8.9
2019,12,5,05:00,UTC,8,1000.8,96,0,0,5.6,4.9,47650,238,11.5,8.4
2019,12,5,06:00,UTC,8,1000.7,92,0,0,5.4,4.2,47800,246,12.3,8
2019,12,5,07:00,UTC,8,1000.8,91,0,0,5,3.7,46210,252,12.6,9.2
2019,12,5,08:00,UTC,8,1000.4,91,0,0,5.2,3.9,50000,243,12,8
2019,12,5,09:00,UTC,8,1000,90,0,0,5.4,3.9,44910,244,10,6.8
2019,12,5,10:00,UTC,8,999.2,91,0,0,5.6,4.2,47420,239,10.6,7.6
2019,12,5,11:00,UTC,8,998.3,92,0,0,5.8,4.6,50000,233,10.1,6.8
2019,12,5,12:00,UTC,8,997.1,91,0,0,6.1,4.8,50000,229,11.1,7.8
2019,12,5,13:00,UTC,7,996.3,90,0,0,6.4,4.8,50000,244,12.8,8.6
2019,12,5,14:00,UTC,7,996,85,0,0,6.2,4,50000,237,12.3,9
2019,12,5,15:00,UTC,8,995.5,82,0,0,6.2,3.5,50000,240,12.7,8.9
2019,12,5,16:00,UTC,8,995.3,81,0,0,6.2,3.2,50000,244,11.5,8.3
2019,12,5,17:00,UTC,8,995,82,0,0,6.2,3.3,50000,238,12.4,8.9
2019,12,5,18:00,UTC,8,994.5,82,0,0,6.5,3.6,50000,240,13.2,9.1
2019,12,5,19:00,UTC,8,993.8,83,0,0,6.3,3.7,50000,238,13.1,8.9
2019,12,5,20:00,UTC,8,993.4,82,0,0,6.6,3.7,50000,239,16.2,10.5
2019,12,5,21:00,UTC,8,993,82,0,0,6.6,3.8,50000,243,14.5,9.8
2019,12,5,22:00,UTC,8,992.8,83,0,0,6.5,3.8,50000,246,12.6,8.2
2019,12,5,23:00,UTC,8,992.3,85,0,0,6.4,4.1,27870,244,13.4,8.7
2019,12,6,00:00,UTC,8,992.1,98,0,0,5.4,5.1,13600,238,11,7.9
2019,12,6,01:00,UTC,8,991.4,99,0,0,5.4,5.2,28540,236,8.2,6
2019,12,6,02:00,UTC,8,991,90,0,0,6.1,4.6,42470,239,9.9,7.2
2019,12,6,03:00,UTC,8,990.1,90,0,0,6.2,4.7,21770,234,10.1,7.8
2019,12,6,04:00,UTC,8,989.4,96,0,0,6,5.3,23290,232,9.6,6.8
2019,12,6,05:00,UTC,8,988.9,100,0.4,0,5.1,5.1,12060,234,10,7.1
2019,12,6,06:00,UTC,8,988.3,100,0,0,4.6,4.6,20960,231,10.7,7.3
2019,12,6,07:00,UTC,8,987.8,100,0.6,0,4.4,4.4,15170,226,8.9,6.2
2019,12,6,08:00,UTC,8,987.3,100,0.7,0,4.4,4.4,10590,224,8.1,5.9
2019,12,6,09:00,UTC,8,987,100,0.2,0,4.2,4.2,14380,224,8.4,5.3
2019,12,6,10:00,UTC,8,986.4,100,0.3,0,4.4,4.4,27230,225,8.5,5.9
2019,12,6,11:00,UTC,8,986,100,0.5,0,4.5,4.5,21270,219,6.2,4.6
2019,12,6,12:00,UTC,8,985.9,100,0,0,4.6,4.6,39630,223,5.4,4.1
2019,12,6,13:00,UTC,7,985.7,100,0,0,4.3,4.3,18050,210,4.6,3.7
2019,12,6,14:00,UTC,8,986.1,100,0,0,4.8,4.8,30480,226,4.4,3.2
2019,12,6,15:00,UTC,8,986.5,100,0,0,5.1,5.1,6310,236,5.3,3.9
2019,12,6,16:00,UTC,8,987,100,0,0,5,5,22020,235,4.8,3.2
2019,12,6,17:00,UTC,8,987.7,100,0,0,5.1,5.1,12270,231,5.8,4.2
2019,12,6,18:00,UTC,7,988.1,100,0,0,4.9,4.9,7070,238,6.2,4.3
2019,12,6,19:00,UTC,8,988.8,100,0,0,5,5,13940,233,5.8,4.5
2019,12,6,20:00,UTC,8,988.9,100,0,0,4.8,4.8,9790,237,5.1,3.7
2019,12,6,21:00,UTC,8,989.8,100,0,0,4.8,4.8,42440,244,7.5,5.2
2019,12,6,22:00,UTC,7,990.1,100,0,0,4.6,4.6,4780,248,7.3,4.8
2019,12,6,23:00,UTC,8,990.9,100,0,0,4.5,4.5,9070,256,8.3,5.5
2019,12,7,00:00,UTC,8,991.3,100,0,0,4.3,4.3,50000,239,5,3.9
2019,12,7,01:00,UTC,8,991.7,100,0,0,3.9,3.9,50000,228,4.6,3.4
2019,12,7,02:00,UTC,6,991.3,100,0,0,3,3,50000,228,2.8,2.3
2019,12,7,03:00,UTC,8,991,100,0,0,2.7,2.7,50000,132,2.2,1.7
2019,12,7,04:00,UTC,8,990.3,100,0,0,3.4,3.4,3220,123,2.7,2.1
2019,12,7,05:00,UTC,8,989.5,100,0.2,0,4,4,2710,119,3.4,2.8
2019,12,7,06:00,UTC,8,988.5,100,2.5,0,6.2,6.2,5100,186,8.7,6.5
2019,12,7,07:00,UTC,8,988,100,2.2,0,6.2,6.2,6300,196,13.6,9.8
2019,12,7,08:00,UTC,8,987.4,100,0.5,0,5.9,5.9,3920,196,13.1,9.8
2019,12,7,09:00,UTC,8,986.7,100,0.6,0,5.8,5.8,5970,197,14.8,10.9
2019,12,7,10:00,UTC,8,985.7,100,0.5,0,5.8,5.8,3280,200,16.9,10.9
2019,12,7,11:00,UTC,8,984.8,100,0.2,0,5.7,5.7,3920,198,15,10.2
2019,12,7,12:00,UTC,8,984.1,100,0.6,0,5.6,5.6,3680,199,13.8,9.9
2019,12,7,13:00,UTC,8,983.2,100,0.5,0,5.6,5.6,2640,199,14.3,9.8
2019,12,7,14:00,UTC,8,982.4,100,0.5,0,5.7,5.7,2430,201,12.6,9.4
2019,12,7,15:00,UTC,8,981.7,100,0.3,0,5.9,5.9,3440,198,12.7,9.2
2019,12,7,16:00,UTC,8,981.1,100,0.5,0,6.1,6.1,3490,199,11.5,8.9
2019,12,7,17:00,UTC,8,980.5,100,0.5,0,6.3,6.3,5750,211,10.5,7.5
2019,12,7,18:00,UTC,8,980,100,0,0,6,6,50000,217,10,7.2
2019,12,7,19:00,UTC,8,979.9,100,0,0,4.8,4.8,8880,226,7.5,5.1
2019,12,7,20:00,UTC,8,979.8,100,0,0,4.2,4.2,7590,225,6.3,4.8
2019,12,7,21:00,UTC,8,980.8,100,0,0,2.3,2.3,4650,309,12.1,8.4
2019,12,7,22:00,UTC,8,981.3,100,0,0,2,2,50000,310,11,7.7
2019,12,7,23:00,UTC,8,982.4,98,0,0,2.2,1.9,50000,309,9.8,6.9
2019,12,8,00:00,UTC,8,983.6,100,0,0,1.9,1.9,13250,298,10.4,7.3
2019,12,8,01:00,UTC,8,984.4,93,0,0,2.2,1.2,50000,297,11,8.3
2019,12,8,02:00,UTC,8,985.3,90,0,0,2.2,0.7,50000,291,12.5,8.9
2019,12,8,03:00,UTC,7,986.2,96,0,0,1.3,0.7,50000,290,10.4,7.6
2019,12,8,04:00,UTC,7,986.8,97,0,0,1.3,0.8,27060,281,10.2,7.3
2019,12,8,05:00,UTC,3,987.6,95,0,0,1,0.4,50000,271,8.8,5.8
2019,12,8,06:00,UTC,7,987.9,91,0,0,1.3,0,50000,265,8.5,5.6
2019,12,8,07:00,UTC,3,988.7,93,0,0,0.8,-0.2,50000,260,6.9,4.9
2019,12,8,08:00,UTC,7,989,90,0,0,1.3,-0.2,50000,267,10.3,6.5
2019,12,8,09:00,UTC,2,989.4,91,0,0,1.2,-0.1,50000,254,7.2,5.3
2019,12,8,10:00,UTC,1,989.1,95,0,0,1.1,0.4,50000,243,6.5,4.3
2019,12,8,11:00,UTC,0,988.7,98,0,0,0.9,0.7,50000,239,4.6,3.5
2019,12,8,12:00,UTC,0,988.3,100,0,0,1,1,50000,215,4.5,3.5
2019,12,8,13:00,UTC,4,987.6,99,0,0,1.3,1.2,50000,207,4,3.1
2019,12,8,14:00,UTC,8,986.7,96,0,0,2.4,1.8,34650,157,4.5,2.9
2019,12,8,15:00,UTC,8,985.3,100,1,0,2.6,2.6,14490,207,9.8,6.5
2019,12,8,16:00,UTC,8,984.1,100,1,0,2.4,2.4,8730,182,10.9,7.3
2019,12,8,17:00,UTC,8,982.3,100,1.9,0,1.5,1.5,5140,156,10.2,7.7
2019,12,8,18:00,UTC,8,980.3,100,0.8,0,2.2,2.2,5610,162,11.5,7.6
2019,12,8,19:00,UTC,8,978.2,100,0.6,0,3,3,5530,167,12.1,7.4
2019,12,8,20:00,UTC,8,976.5,100,1.6,0,4.2,4.2,9190,177,13.1,8.6
2019,12,8,21:00,UTC,8,975.2,100,1.1,0,5.4,5.4,5880,184,14.3,9.6
2019,12,8,22:00,UTC,8,974.5,100,1.6,0,6.1,6.1,5110,202,13.4,9.2
2019,12,8,23:00,UTC,8,974.5,100,1,0,6.7,6.7,5300,223,12,8.6
2019,12,9,00:00,UTC,8,975,100,0,0,6.6,6.6,25540,223,12,8.7
2019,12,9,01:00,UTC,8,975.8,97,0,0,6.4,6,34190,224,11.2,7.5
2019,12,9,02:00,UTC,8,976,92,0,0,6.2,5,32210,221,12,8.4
2019,12,9,03:00,UTC,8,976.4,87,0,0,6.3,4.3,30590,232,14.9,9.6
2019,12,9,04:00,UTC,8,976.7,90,0,0,6,4.5,17800,228,10.9,8.3
2019,12,9,05:00,UTC,7,977.3,96,0,0,5.1,4.6,17490,237,11.6,7.9
2019,12,9,06:00,UTC,3,977.6,94,0,0,5,4.2,37260,235,13.1,9.8
2019,12,9,07:00,UTC,3,978,95,0,0,5,4.2,32790,227,11.2,8.4
2019,12,9,08:00,UTC,6,979.2,94,0,0,5.3,4.4,28080,235,13.2,9.3
2019,12,9,09:00,UTC,7,980.1,91,0,0,5.6,4.2,50000,238,10.1,7.2
2019,12,9,10:00,UTC,6,980.8,92,0,0,5.5,4.3,50000,240,13.5,9.8
2019,12,9,11:00,UTC,5,981.6,89,0,0,5.8,4.1,50000,231,11.8,8.3
2019,12,9,12:00,UTC,2,982.4,89,0,0,5.7,4,50000,232,12,8.2
2019,12,9,13:00,UTC,7,983.4,90,0,0,5.2,3.8,49080,229,8.9,6.5
2019,12,9,14:00,UTC,6,984.2,95,0,0,5,4.2,30140,225,9.8,6.7
2019,12,9,15:00,UTC,7,985.3,97,0,0,5.3,4.9,32850,228,7.8,6
2019,12,9,16:00,UTC,8,986.3,100,0.3,0,5,5,12170,231,7.5,5.4
2019,12,9,17:00,UTC,8,987.2,100,0,0,4.8,4.8,12170,240,6.6,4.9
2019,12,9,18:00,UTC,8,988,100,0.3,0,4.8,4.8,26090,237,10.2,7.2
2019,12,9,19:00,UTC,7,988.9,100,0,0,4.7,4.7,46120,230,7.4,5.4
2019,12,9,20:00,UTC,8,990.3,100,0,0,3.8,3.8,31570,300,7.7,6.1
2019,12,9,21:00,UTC,8,991.4,100,0,0,3.2,3.2,44900,276,4.8,3.5
