Year,m,d,Time,Time zone,Cloud amount (1/8),Pressure (msl) (hPa),Relative humidity (%),Precipitation intensity (mm/h),Snow depth (cm),Air temperature (degC),Dew-point temperature (degC),Horizontal visibility (m),Wind direction (deg),Gust speed (m/s),Wind speed (m/s)
2020,10,23,16:00,UTC,8,1000.1,88,0,0,5.2,3.4,61605,312,7.1,4.7
2020,10,23,17:00,UTC,6,1000.9,90,0,0,4.5,3,32821,328,5.5,4.3
2020,10,23,18:00,UTC,7,1001.7,89,0,0,4,2.2,66633,327,6.3,4.3
2020,10,23,19:00,UTC,7,1002.5,88,0,0,3.2,1.4,64094,293,4.2,2.6
2020,10,23,20:00,UTC,7,1003.4,87,0,0,2.1,0.2,66539,304,6,4.4
2020,10,23,21:00,UTC,0,1004.1,91,0,0,0.9,-0.5,47314,276,3.4,2.6
2020,10,23,22:00,UTC,0,1004.6,94,0,0,-0.1,-1,66411,253,3.5,3
2020,10,23,23:00,UTC,0,1004.9,96,0,0,0,-0.6,59109,255,4.5,3.4
2020,10,24,00:00,UTC,0,1005,96,0,0,-0.2,-0.7,48330,254,4.2,3.2
2020,10,24,01:00,UTC,0,1005,97,0,0,-0.5,-1,50125,270,3.4,2.4
2020,10,24,02:00,UTC,0,1005.1,98,0,0,-1.9,-2.2,36946,225,3.5,3.1
2020,10,24,03:00,UTC,5,1005.2,96,0,0,-1.3,-1.8,53197,232,3.4,2.8
2020,10,24,04:00,UTC,8,1005.1,92,0,0,0.2,-0.9,60756,252,2.7,1.5
2020,10,24,05:00,UTC,7,1004.9,88,0,0,1,-0.7,65854,235,2.3,1.5
2020,10,24,06:00,UTC,7,1004.9,91,0,0,0.1,-1.1,68035,236,2.9,2
2020,10,24,07:00,UTC,3,1005,89,0,0,0.6,-0.9,61299,235,2.7,2
2020,10,24,08:00,UTC,0,1005.1,81,0,0,3,0,64598,249,1.9,1
2020,10,24,09:00,UTC,5,1005.1,74,0,0,4.8,0.6,66491,243,2.8,2
2020,10,24,10:00,UTC,7,1005.3,74,0,0,4.7,0.5,70817,229,2.2,1.5
2020,10,24,11:00,UTC,7,1005.3,70,0,0,5,0,69535,238,2,1.3
2020,10,24,12:00,UTC,6,1005.3,67,0,0,5.1,-0.5,67953,237,1,0.5
2020,10,24,13:00,UTC,7,1005,70,0,0,5,-0.1,72360,258,0.6,0.5
2020,10,24,14:00,UTC,8,1004.8,79,0,0,4.7,1.3,67496,36,1.2,0.8
2020,10,24,15:00,UTC,8,1004.6,88,0,0,4,2.2,52117,94,1.7,1.4
2020,10,24,16:00,UTC,8,1004.3,88,0,0,4,2.3,50658,113,1.7,1.1
2020,10,24,17:00,UTC,8,1004.1,88,0,0,4,2.2,35801,75,2.8,2.2
2020,10,24,18:00,UTC,8,1004,91,0,0,3.9,2.5,24256,63,3.4,2.7
2020,10,24,19:00,UTC,8,1004.1,88,0,0,3.9,2.1,54832,45,4.9,3.4
2020,10,24,20:00,UTC,8,1004.5,94,0,0,3.3,2.4,13042,31,6.4,4.5
2020,10,24,21:00,UTC,8,1004.5,97,0.3,0,3.3,2.9,15731,43,4.5,3.3
2020,10,24,22:00,UTC,8,1004.9,97,0,0,3,2.5,5424,62,6.6,4
2020,10,24,23:00,UTC,8,1005.6,97,0,0,3,2.5,27319,37,4.7,3.5
2020,10,25,00:00,UTC,8,1006.3,97,0,0,2.9,2.4,39962,36,4.3,2.8
2020,10,25,01:00,UTC,8,1006.6,95,0,0,3,2.3,57938,40,3.2,2.2
2020,10,25,02:00,UTC,8,1007.3,94,0,0,3.1,2.2,58526,355,1.6,1
2020,10,25,03:00,UTC,8,1007.9,95,0,0,3,2.3,59173,356,1.9,1.4
2020,10,25,04:00,UTC,8,1008.5,96,0,0,3.1,2.5,54820,338,1.4,1.1
2020,10,25,05:00,UTC,8,1009.2,96,0,0,3,2.4,51965,338,3.2,2.4
2020,10,25,06:00,UTC,8,1010.1,94,0,0,3.1,2.3,50670,331,2.8,2.2
2020,10,25,07:00,UTC,8,1010.4,90,0,0,3.7,2.2,48518,168,0.9,0.5
2020,10,25,08:00,UTC,8,1010.6,87,0,0,4.4,2.4,50283,93,0.8,0.3
2020,10,25,09:00,UTC,8,1011.4,87,0,0,4.7,2.7,44763,225,3.3,1.5
2020,10,25,10:00,UTC,8,1012,86,0,0,5,2.9,26902,202,2.3,1.4
2020,10,25,11:00,UTC,8,1012,89,0,0,5.2,3.6,13951,154,2.7,1.8
2020,10,25,12:00,UTC,8,1012,89,0,0,5.6,4,43453,211,2.1,1.1
2020,10,25,13:00,UTC,8,1011.8,89,0,0,5.8,4,47928,118,4.8,3.8
2020,10,25,14:00,UTC,8,1012,89,0,0,5.9,4.2,52343,126,3.9,2.7
2020,10,25,15:00,UTC,8,1011.8,92,0,0,5.8,4.5,12797,111,3,2
2020,10,25,16:00,UTC,7,1011.5,92,0,0,6.2,4.9,52138,115,3.1,2.4
2020,10,25,17:00,UTC,8,1011.2,90,0,0,7.7,6.1,38836,151,5.1,3.9
2020,10,25,18:00,UTC,8,1011,87,0,0,8.3,6.2,36765,154,7.5,5.5
2020,10,25,19:00,UTC,8,1010.7,90,0,0,8.6,7.1,26927,156,8,5.9
2020,10,25,20:00,UTC,8,1010.4,91,0,0,8.8,7.4,11095,152,7.7,5.9
2020,10,25,21:00,UTC,8,1010.1,96,0.1,0,8.4,7.9,6782,160,6,4.7
2020,10,25,22:00,UTC,8,1009.5,96,0,0,9,8.4,10850,162,6.9,5.4
2020,10,25,23:00,UTC,8,1009.4,95,,,9.6,8.9,10100,180,7.9,5.4
2020,10,26,00:00,UTC,8,1008.8,95,0,0,10,9.2,8370,167,7.9,5.5
2020,10,26,01:00,UTC,8,1008.6,94,0,0,10.4,9.4,21258,177,9.1,6.1
2020,10,26,02:00,UTC,8,1008.4,92,0,0,11,9.7,19652,189,10.9,6.9
2020,10,26,03:00,UTC,8,1008.2,93,0,0,10.8,9.7,19291,184,7.7,4.9
2020,10,26,04:00,UTC,8,1008.1,94,0,0,10.6,9.8,17043,171,8.4,6
2020,10,26,05:00,UTC,8,1008.2,93,0,0,10.8,9.7,14320,179,9.5,6
2020,10,26,06:00,UTC,8,1008.4,93,0,0,10.6,9.5,12532,178,8.7,6.1
2020,10,26,07:00,UTC,8,1008.5,92,0,0,10.3,9,14497,182,11.2,8
2020,10,26,08:00,UTC,8,1008.3,89,0,0,10.2,8.5,22401,171,9.7,6.9
2020,10,26,09:00,UTC,7,1009.3,88,0,0,10.3,8.4,27667,187,10,7
2020,10,26,10:00,UTC,8,1009.6,87,0,0,10,8,28962,192,9.7,6.8
2020,10,26,11:00,UTC,8,1009.2,87,0,0,9.8,7.8,21930,179,9.2,6.2
2020,10,26,12:00,UTC,8,1009,97,0,0,9.1,8.6,5581,169,6.8,4.9
2020,10,26,13:00,UTC,8,1009.2,97,0.5,0,9.5,9,3574,185,9,6.1
2020,10,26,14:00,UTC,8,1009.6,97,0,0,9.4,8.9,3990,189,8.1,5.5
2020,10,26,15:00,UTC,8,1009.6,97,0,0,9.3,8.8,4168,187,8.4,5.6
2020,10,26,16:00,UTC,8,1009.4,98,0.7,0,9.1,8.8,3351,170,7.5,4.9
2020,10,26,17:00,UTC,8,1009,98,0,0,9.1,8.8,8862,167,8.9,5.9
2020,10,26,18:00,UTC,8,1008.8,97,0,0,9.2,8.7,20294,174,8.1,5.6
2020,10,26,19:00,UTC,8,1009.3,95,0,0,9.6,8.8,25392,181,6.6,4.6
2020,10,26,20:00,UTC,8,1009.6,95,0,0,9.6,8.8,21019,179,7.8,5.4
2020,10,26,21:00,UTC,8,1009.4,95,0,0,9.5,8.8,25879,179,6.5,4.5
2020,10,26,22:00,UTC,8,1009.3,95,0,0,9.6,8.9,25959,177,6.8,4.6
2020,10,26,23:00,UTC,8,1008.6,95,0,0,9.7,9,25459,161,6.9,5.2
2020,10,27,00:00,UTC,8,1008.9,97,0,0,9.7,9.2,11696,176,7.2,4.6
2020,10,27,01:00,UTC,8,1008.9,96,0,0,9.9,9.4,12350,180,8.4,4.9
2020,10,27,02:00,UTC,8,1007.7,98,0.4,0,10,9.7,3096,158,7.6,5.3
2020,10,27,03:00,UTC,8,1007,98,0,0,10.2,9.8,6043,164,9,5.4
2020,10,27,04:00,UTC,8,1006.9,97,0,0,10.4,9.9,9197,166,9.1,6.2
2020,10,27,05:00,UTC,8,1006.7,97,0,0,10.5,10,10151,165,9.1,6.2
2020,10,27,06:00,UTC,8,1006.2,97,0,0,10.7,10.2,9278,168,9.1,6.1
2020,10,27,07:00,UTC,8,1005.8,97,1.6,0,10.8,10.4,6329,162,9,5.9
2020,10,27,08:00,UTC,8,1005.4,97,0.1,0,11.1,10.6,8090,174,10.1,7.1
2020,10,27,09:00,UTC,8,1005.5,97,0.5,0,11.3,10.9,7075,178,10.7,6.8
2020,10,27,10:00,UTC,8,1005.4,97,0,0,11.6,11.2,5389,190,11.3,7.2
2020,10,27,11:00,UTC,8,1005.3,96,0.4,0,11.7,11.1,5046,181,9.5,6.2
2020,10,27,12:00,UTC,8,1005.6,97,0.5,0,11.7,11.2,3489,197,10.5,7.5
2020,10,27,13:00,UTC,8,1005.4,96,0,0,11.9,11.3,6990,198,11.9,7.1
2020,10,27,14:00,UTC,8,1005.8,96,0.4,0,11.8,11.1,9266,205,11,7.5
2020,10,27,15:00,UTC,8,1005.9,95,0,0,11.7,10.8,8334,204,9,6.3
2020,10,27,16:00,UTC,8,1006,95,0.2,0,11.5,10.7,7049,209,8.7,5.7
2020,10,27,17:00,UTC,8,1006,95,0,0,11.2,10.4,8170,206,5.8,4.3
2020,10,27,18:00,UTC,8,1006,96,0.1,0,10.9,10.4,6613,207,5.3,3.8
2020,10,27,19:00,UTC,7,1005.8,96,0,0,10.7,10.1,7355,200,4.1,3
2020,10,27,20:00,UTC,8,1005.6,97,0,0,10.3,9.8,9124,210,4.8,3.2
2020,10,27,21:00,UTC,8,1005.3,96,0,0,9.9,9.3,11897,226,4.1,2.5
2020,10,27,22:00,UTC,8,1005.2,96,1.4,0,9.6,8.9,11784,255,5.5,3.9
2020,10,27,23:00,UTC,8,1005.2,95,1.4,0,8.5,7.8,17680,231,3.4,2.5
2020,10,28,00:00,UTC,8,1005.2,94,1.3,0,8.3,7.4,16905,220,6,4.2
2020,10,28,01:00,UTC,8,1004.8,96,1.3,0,8,7.5,23092,203,5.1,3.7
2020,10,28,02:00,UTC,8,1004.6,96,0.4,0,8.3,7.6,36720,196,7.5,5.1
2020,10,28,03:00,UTC,8,1004.4,94,1.1,0,8.5,7.6,18685,201,8.6,6.2
2020,10,28,04:00,UTC,8,1004.2,94,1,0,8.8,7.9,9308,202,11.7,8.3
2020,10,28,05:00,UTC,8,1004.8,95,0.5,0,8.7,7.9,33739,225,6.8,4.7
2020,10,28,06:00,UTC,6,1005.4,92,0,0,8,6.8,52782,212,7.1,4
2020,10,28,07:00,UTC,7,1006,92,0,0,9.3,8.1,39551,217,8.5,5.9
2020,10,28,08:00,UTC,1,1006.7,90,0,0,9.5,7.9,44555,221,8.4,5.7
2020,10,28,09:00,UTC,4,1007.5,88,0,0,10.2,8.3,40707,219,7.7,5
2020,10,28,10:00,UTC,7,1008,83,0,0,10.6,7.8,36473,217,10,7.4
2020,10,28,11:00,UTC,7,1008.5,84,0,0,10.8,8.2,48028,200,7.9,6
2020,10,28,12:00,UTC,4,1008.6,83,0,0,10.5,7.8,45297,213,10,6.1
2020,10,28,13:00,UTC,7,1008.7,86,0,0,10.3,8,45361,202,9.6,6.4
2020,10,28,14:00,UTC,8,1008.7,85,0,0,10.4,7.9,43681,190,11.9,7.9
2020,10,28,15:00,UTC,7,1008.8,88,0,0,10,8.1,39987,184,7.9,5.4
2020,10,28,16:00,UTC,7,1008.4,84,0,0,10.2,7.5,43298,183,10.3,7
2020,10,28,17:00,UTC,7,1008.4,85,0,0,9.6,7.3,36124,182,11.6,7.4
2020,10,28,18:00,UTC,8,1008.1,84,0,0,9.5,6.9,40902,183,11.2,7.3
2020,10,28,19:00,UTC,8,1007.7,85,0,0,9.5,7.1,35950,187,10.1,6.8
2020,10,28,20:00,UTC,8,1007.5,88,0.5,0,9.4,7.5,18499,192,11.8,8.2
2020,10,28,21:00,UTC,8,1006.9,95,1.2,0,9,8.3,5866,173,11.4,7.2
2020,10,28,22:00,UTC,8,1006.6,95,0.4,0,9.1,8.4,5950,181,11.4,7
2020,10,28,23:00,UTC,8,1006.2,96,0.7,0,9.4,8.9,4625,198,11,7.5
2020,10,29,00:00,UTC,8,1006.3,96,0.3,0,9.6,9,29144,201,9.1,6.6
2020,10,29,01:00,UTC,8,1006.5,96,0.9,0,9.7,9.1,10431,209,8.8,5.2
2020,10,29,02:00,UTC,8,1006.5,94,0.2,0,10,9.1,22516,200,8.2,5.8
2020,10,29,03:00,UTC,7,1006.8,95,0,0,9.5,8.7,35614,210,6.2,4.5
2020,10,29,04:00,UTC,5,1007,94,0,0,9.7,8.8,40297,209,7.8,5.2
2020,10,29,05:00,UTC,7,1007.2,93,0,0,9.5,8.4,36391,212,7.3,5
2020,10,29,06:00,UTC,3,1007.6,93,0,0,9.3,8.2,33528,201,6,4.3
2020,10,29,07:00,UTC,2,1008,93,0,0,9.5,8.4,31339,206,5.8,4.6
2020,10,29,08:00,UTC,3,1008.3,89,0,0,10.2,8.5,34653,199,7.1,5.1
2020,10,29,09:00,UTC,3,1008.6,88,0,0,10.3,8.4,38729,197,7.9,5.4
2020,10,29,10:00,UTC,7,1008.7,88,0,0,10.5,8.6,42143,200,7.6,5.8
2020,10,29,11:00,UTC,7,1008.6,86,0,0,10.8,8.6,40778,196,7.1,5
2020,10,29,12:00,UTC,8,1008.5,86,0,0,10.8,8.5,39089,193,7.4,5.1
2020,10,29,13:00,UTC,6,1008.6,88,0,0,10.3,8.4,37564,198,6.9,4.9
2020,10,29,14:00,UTC,8,1009,90,0,0,10.2,8.7,31090,200,6,4.4
2020,10,29,15:00,UTC,7,1009.3,93,0,0,9.8,8.7,28871,188,4.4,3.2
2020,10,29,16:00,UTC,6,1009.4,93,0,0,9.8,8.7,26465,191,5.5,3.7
2020,10,29,17:00,UTC,7,1009.4,93,0,0,9.6,8.5,20524,206,3.8,2.8
2020,10,29,18:00,UTC,5,1009.5,95,0,0,8.3,7.5,25804,218,4,1.5
2020,10,29,19:00,UTC,7,1009.8,98,0,0,6.3,6,9227,171,1.9,1.2
2020,10,29,20:00,UTC,2,1009.9,100,0,0,6,6,3342,188,3.1,2.3
2020,10,29,21:00,UTC,7,1010.2,100,0,0,5.8,5.8,391,249,1.9,1.5
2020,10,29,22:00,UTC,7,1010.2,99,0,0,7.9,7.8,18272,238,3.5,2.3
2020,10,29,23:00,UTC,2,1010.2,96,0,0,5.9,5.4,11134,177,2,1.5
2020,10,30,00:00,UTC,8,1010.5,98,0,0,7.6,7.3,14616,240,1.8,1.3
2020,10,30,01:00,UTC,8,1010.6,99,0,0,7,6.9,11935,174,1.6,1
2020,10,30,02:00,UTC,4,1010.6,100,0,0,7,6.9,10057,52,1.9,1.4
2020,10,30,03:00,UTC,7,1010.7,100,0,0,5.6,5.6,7142,161,2.7,2.2
2020,10,30,04:00,UTC,8,1011,100,0,0,6.5,6.5,11391,268,1,0.7
2020,10,30,05:00,UTC,8,1011.2,100,0,0,6,6,11776,140,2.3,1.3
2020,10,30,06:00,UTC,8,1011.7,100,0,0,6.5,6.5,8503,279,1.2,0.6
2020,10,30,07:00,UTC,8,1012.2,100,0,0,7.6,7.5,6434,102,1,0.5
2020,10,30,08:00,UTC,8,1012.6,99,0,0,8.7,8.5,5551,177,1.4,0.9
2020,10,30,09:00,UTC,8,1012.9,96,0,0,9.6,8.9,8240,204,1.7,1.3
2020,10,30,10:00,UTC,8,1013.1,93,0,0,9.8,8.7,12790,203,2.1,1.6
2020,10,30,11:00,UTC,8,1013.4,94,0,0,9.7,8.9,11068,265,2.2,1.5
2020,10,30,12:00,UTC,8,1013.8,94,0,0,9.8,8.9,16607,250,1.4,1
2020,10,30,13:00,UTC,8,1014,97,0,0,9.3,8.9,4582,209,2.9,2.2
2020,10,30,14:00,UTC,6,1014.7,97,0,0,8.9,8.4,16378,135,0.7,0.3
2020,10,30,15:00,UTC,2,1015.1,99,0,0,7.8,7.6,4549,17,1,0.7
2020,10,30,16:00,UTC,4,1015.7,100,0,0,6.5,6.5,1819,37,1.7,1.4
2020,10,30,17:00,UTC,4,1016.2,100,0,0,5.2,5.1,258,96,1.4,0.9
2020,10,30,18:00,UTC,9,1016.9,100,0,0,4.6,4.6,101,76,1,0.5
2020,10,30,19:00,UTC,9,1017.4,100,0,0,6.2,6.2,114,348,1.1,0.7
2020,10,30,20:00,UTC,9,1017.8,100,0,0,6.4,6.4,140,177,0.8,0.5
2020,10,30,21:00,UTC,9,1018.4,100,0,0,6.7,6.7,131,341,2,1.6
2020,10,30,22:00,UTC,9,1019.1,100,0,0,6.9,6.9,411,324,2.7,2.1
2020,10,30,23:00,UTC,9,1019.5,100,0,0,6.7,6.7,673,21,1.4,1
2020,10,31,00:00,UTC,9,1020.1,100,0,0,6.1,6.1,774,358,2.1,1.5
2020,10,31,01:00,UTC,8,1020.3,100,0,0,5.7,5.7,7870,20,2.7,1.6
2020,10,31,02:00,UTC,8,1021.1,99,0,0,4.3,4.2,3359,11,2.6,1.7
2020,10,31,03:00,UTC,8,1021.8,99,0,0,3.2,3,12747,13,2.4,1.7
2020,10,31,04:00,UTC,8,1022.3,99,0,0,3.3,3.2,11955,330,2,1.6
2020,10,31,05:00,UTC,8,1022.6,98,0,0,3.2,3,24182,59,1.4,0.8
2020,10,31,06:00,UTC,8,1022.7,98,0,0,3,2.7,34965,77,2.7,1.2
2020,10,31,07:00,UTC,7,1023.2,98,0,0,3.3,3.1,35161,47,1.8,1.3
2020,10,31,08:00,UTC,8,1024.1,99,0,0,4.1,4,30722,21,1.2,0.6
2020,10,31,09:00,UTC,8,1024.7,99,0,0,4.3,4.1,27871,357,1.6,1.2
2020,10,31,10:00,UTC,8,1024.6,98,0,0,4.8,4.5,23762,11,2,1
2020,10,31,11:00,UTC,8,1024.9,97,0,0,4.9,4.5,32074,63,1.8,1.2
2020,10,31,12:00,UTC,8,1025.1,97,0,0,4.8,4.4,30971,8,2.1,1.5
2020,10,31,13:00,UTC,8,1025.2,96,0,0,5.7,5,26609,80,4.2,1.4
2020,10,31,14:00,UTC,8,1025.3,98,0.4,0,5.7,5.3,12059,64,1.5,1.2
2020,10,31,15:00,UTC,8,1025.4,99,0,0,5.8,5.7,15057,60,1.8,1.1
2020,10,31,16:00,UTC,7,1025.3,99,0,0,5.6,5.5,11637,55,1.9,1.3
2020,10,31,17:00,UTC,9,1025.4,100,0,0,6,6,290,65,1.3,1
2020,10,31,18:00,UTC,8,1025.5,100,0,0,5.3,5.3,3288,109,2.5,1.3
2020,10,31,19:00,UTC,8,1025.6,100,0,0,5.7,5.6,4408,127,1.5,1.2
2020,10,31,20:00,UTC,8,1025.5,100,0,0,5.7,5.6,4773,82,1.7,1.5
2020,10,31,21:00,UTC,8,1025.4,99,0,0,6.8,6.7,7118,149,3.8,2.9
2020,10,31,22:00,UTC,8,1025.1,98,0,0,7.3,7,13130,154,3.3,2.8
2020,10,31,23:00,UTC,8,1025.2,96,0,0,7.4,6.8,17295,151,3.7,3
2020,11,1,00:00,UTC,8,1025,96,0,0,7.4,6.8,18706,168,4.1,3.2
2020,11,1,01:00,UTC,8,1024.7,96,0,0,7.4,6.9,18847,161,3.3,2.4
2020,11,1,02:00,UTC,8,1024.4,93,0,0,7.7,6.7,25089,167,4.7,3
2020,11,1,03:00,UTC,8,1024,90,0,0,7.9,6.3,38846,175,4.9,3.4
2020,11,1,04:00,UTC,8,1023.9,91,0,0,7.9,6.5,34779,166,5.2,3.6
2020,11,1,05:00,UTC,8,1023.7,91,0,0,7.9,6.6,31424,166,6.4,4.1
2020,11,1,06:00,UTC,8,1023.7,90,0,0,7.9,6.4,33744,163,6,4.5
2020,11,1,07:00,UTC,8,1023.4,90,0,0,8,6.5,32522,151,5.4,4.2
2020,11,1,08:00,UTC,8,1023.1,88,0,0,8.1,6.3,40638,156,7,4.9
2020,11,1,09:00,UTC,8,1022.8,87,0,0,8.2,6.2,45418,162,6,4.3
2020,11,1,10:00,UTC,8,1022.3,87,0,0,8.3,6.2,41659,163,8.5,5.8
2020,11,1,11:00,UTC,8,1022,84,0,0,8.3,5.7,53566,166,8.9,6.1
2020,11,1,12:00,UTC,8,1021.5,82,0,0,8.3,5.3,62896,166,8.1,5.1
2020,11,1,13:00,UTC,8,1021.1,85,0,0,8.1,5.7,54072,155,7.4,5.4
2020,11,1,14:00,UTC,8,1020.6,87,0,0,8.1,6.1,47106,152,8.3,5.5
2020,11,1,15:00,UTC,8,1020,87,0,0,8.1,6.1,45575,155,7.8,6.2
2020,11,1,16:00,UTC,8,1019.5,87,0,0,8.2,6.1,49029,152,7.9,6.2
2020,11,1,17:00,UTC,8,1019,86,0,0,8.3,6.1,54659,156,10.3,7.4
2020,11,1,18:00,UTC,8,1018.6,86,0,0,8.3,6,55058,162,9.5,6.6
2020,11,1,19:00,UTC,8,1018.1,85,0,0,8.3,5.8,51510,155,9,6.9
2020,11,1,20:00,UTC,8,1017.9,83,0,0,8.2,5.6,53297,156,11.1,7.5
2020,11,1,21:00,UTC,8,1017.7,78,0,0,8.3,4.6,66752,174,10.9,7.1
2020,11,1,22:00,UTC,8,1017.3,76,0,0,8.4,4.4,66073,176,10.1,7.3
2020,11,1,23:00,UTC,8,1016.5,78,0,0,8.1,4.5,64421,165,10.6,6.8
2020,11,2,00:00,UTC,8,1016.3,77,0,0,7.9,4.1,65733,167,10.9,7.9
2020,11,2,01:00,UTC,8,1015.8,85,0,0,6.9,4.6,19077,155,11.9,8.3
2020,11,2,02:00,UTC,8,1015.1,84,,,6.7,4.2,49039,154,8.8,6.9
2020,11,2,03:00,UTC,8,1014.2,81,0,0,6.6,3.6,63981,154,12.7,9.4
2020,11,2,04:00,UTC,8,1013.3,79,0,0,6.6,3.1,62726,153,13.7,8.5
2020,11,2,05:00,UTC,8,1013.1,79,0,0,6.6,3.1,62088,148,13.4,9.3
2020,11,2,06:00,UTC,8,1012.7,80,0,0,6.4,3.3,60684,147,12.8,9.8
2020,11,2,07:00,UTC,8,1011.6,82,,,6.4,3.5,56678,151,12.6,9.7
2020,11,2,08:00,UTC,8,1011.3,80,0,0,6.5,3.3,56094,160,13.2,8.7
2020,11,2,09:00,UTC,8,1010.1,78,0,0,6.8,3.3,58595,161,14,9.9
2020,11,2,10:00,UTC,7,1009.5,78,0,0,6.9,3.3,50822,164,12.9,9.1
2020,11,2,11:00,UTC,8,1008.5,78,0,0,7.2,3.5,51104,161,12.8,9.4
2020,11,2,12:00,UTC,8,1007.5,77,0,0,7.3,3.5,53328,160,13.4,9.7
2020,11,2,13:00,UTC,8,1007.4,84,0,0,6.9,4.4,40478,162,15.9,9.9
2020,11,2,14:00,UTC,8,1006.3,83,0,0,7.1,4.4,43894,163,12.3,8.6
2020,11,2,15:00,UTC,8,1005.1,88,0,0,7.3,5.4,7218,160,14.7,10.7
2020,11,2,16:00,UTC,8,1004.3,90,1,0,7.4,5.9,7452,166,13.9,9
2020,11,2,17:00,UTC,8,1003.8,93,0.9,0,7.8,6.7,3729,175,14.7,9.2
2020,11,2,18:00,UTC,8,1002.4,92,2.6,0,8.3,7.2,7334,175,13.8,9.6
2020,11,2,19:00,UTC,8,1002,91,0,0,9,7.6,18348,179,13.7,9.8
2020,11,2,20:00,UTC,8,1001.7,95,0,0,9.2,8.4,15196,186,16.1,10.7
2020,11,2,21:00,UTC,8,1001,96,2.6,0,9.5,8.8,4298,188,17.1,10.8
2020,11,2,22:00,UTC,8,1000.7,95,0,0,10,9.3,32656,190,15.8,11.2
2020,11,2,23:00,UTC,8,1000.4,96,0.3,0,10.2,9.6,9425,194,15.2,11.1
2020,11,3,00:00,UTC,8,1000.2,97,1.7,0,10.6,10.1,3923,195,18,11.3
2020,11,3,01:00,UTC,8,999.8,97,0.4,0,11.1,10.6,5626,195,17.2,11.2
2020,11,3,02:00,UTC,8,999.5,98,1.5,0,11.2,10.9,6626,194,16.4,10.8
2020,11,3,03:00,UTC,8,999.2,97,2.5,0,11.2,10.8,3814,195,15.6,11.6
2020,11,3,04:00,UTC,8,999.3,97,2.8,0,12,11.6,4814,202,14.5,10.5
2020,11,3,05:00,UTC,8,999.9,92,0,0,12.8,11.5,28827,222,15.1,10.5
2020,11,3,06:00,UTC,7,1001.2,90,0,0,11.9,10.3,39139,216,13.5,8.7
2020,11,3,07:00,UTC,7,1003,84,0,0,11.2,8.6,53746,236,11.4,8
2020,11,3,08:00,UTC,3,1004.2,82,0,0,11.2,8.2,56275,230,12.2,7.8
2020,11,3,09:00,UTC,8,1005.4,77,0,0,11,7.1,51384,231,10.5,7
2020,11,3,10:00,UTC,8,1006.2,68,0,0,11.3,5.7,62008,233,11,8
2020,11,3,11:00,UTC,8,1006.9,72,0,0,11.4,6.6,57062,225,10.3,7.2
2020,11,3,12:00,UTC,7,1007.5,75,0,0,11.1,6.9,55196,232,12.2,7.8
2020,11,3,13:00,UTC,8,1008.4,72,0,0,10.8,5.9,58910,236,11.4,7
2020,11,3,14:00,UTC,8,1009,74,0,0,10.6,6.1,55026,225,8.4,5.1
2020,11,3,15:00,UTC,8,1009.6,85,0,0,9.8,7.5,46815,230,10.2,6
2020,11,3,16:00,UTC,7,1010.2,83,0,0,10,7.2,49352,231,7.4,5.2
2020,11,3,17:00,UTC,7,1011,87,0,0,9.3,7.1,47549,225,7.1,4.5
2020,11,3,18:00,UTC,7,1011.6,85,0,0,9,6.6,50766,218,7.2,4.9
2020,11,3,19:00,UTC,7,1012.5,88,0,0,9,7.1,41787,213,7.2,5.5
2020,11,3,20:00,UTC,3,1013.2,91,0,0,8.6,7.2,35758,218,5.7,4.4
2020,11,3,21:00,UTC,0,1014,93,0,0,7.9,6.8,31103,217,5.4,3.9
2020,11,3,22:00,UTC,2,1014.7,94,0,0,7.2,6.4,37393,235,3.9,3.1
2020,11,3,23:00,UTC,0,1015.4,93,0,0,7,6,35340,214,5.5,4.3
2020,11,4,00:00,UTC,0,1015.9,95,0,0,6.1,5.3,36141,223,4.8,3.7
2020,11,4,01:00,UTC,1,1016.4,95,0,0,5.9,5.2,39276,213,4.6,3.9
2020,11,4,02:00,UTC,0,1016.9,95,0,0,5.5,4.8,39616,230,4.2,2.9
2020,11,4,03:00,UTC,4,1016.9,95,0,0,5.6,4.8,38075,230,3.1,2.6
2020,11,4,04:00,UTC,0,1016.9,99,0,0,2.2,2,36345,163,2.7,1.9
2020,11,4,05:00,UTC,0,1017.2,100,0,0,2.9,2.9,35579,193,4.1,3.3
2020,11,4,06:00,UTC,3,1017,94,0,0,6.9,5.9,37608,204,6.1,4.6
2020,11,4,07:00,UTC,1,1017.2,93,0,0,6.9,5.9,37132,205,4.7,3.7
2020,11,4,08:00,UTC,3,1016.7,94,0,0,7.8,6.9,29214,194,5.8,4.5
2020,11,4,09:00,UTC,6,1016.6,92,0,0,8.7,7.5,34945,207,7.6,5.3
2020,11,4,10:00,UTC,4,1016,89,0,,8.9,7.2,40591,197,5.4,4.1
2020,11,4,11:00,UTC,7,1015.3,89,0,0,9.1,7.4,43045,196,6.3,4.1
2020,11,4,12:00,UTC,7,1014.3,90,0,0,8.8,7.3,40094,192,5.5,3.9
2020,11,4,13:00,UTC,8,1013.2,92,0,0,8.8,7.5,28239,196,3.9,3
2020,11,4,14:00,UTC,8,1013.1,93,2.7,0,6.9,5.9,16245,196,8.1,6
2020,11,4,15:00,UTC,7,1012.6,95,0,0,6.4,5.6,44372,227,4,2.9
