Year,m,d,Time,Time zone,Air temperature (degC),Global radiation (W/m2)
2021,5,13,13:50,UTC,26,467.2
2021,5,13,14:00,UTC,25.7,444.7
2021,5,13,14:10,UTC,26.4,421.2
2021,5,13,14:20,UTC,26.3,409.5
2021,5,13,14:30,UTC,26.4,382.2
2021,5,13,14:40,UTC,26,142.2
2021,5,13,14:50,UTC,25.8,324.9
2021,5,13,15:00,UTC,26.1,321.5
2021,5,13,15:10,UTC,26.2,307.4
2021,5,13,15:20,UTC,26.2,284
2021,5,13,15:30,UTC,26.1,230.2
2021,5,13,15:40,UTC,26.1,249.4
2021,5,13,15:50,UTC,25.9,232.6
2021,5,13,16:00,UTC,25.8,211.3
2021,5,13,16:10,UTC,25.6,197.5
2021,5,13,16:20,UTC,25.3,181.1
2021,5,13,16:30,UTC,25.2,173.3
2021,5,13,16:40,UTC,24.8,149.2
2021,5,13,16:50,UTC,24.4,100
2021,5,13,17:00,UTC,24.6,122.4
2021,5,13,17:10,UTC,24.3,73
2021,5,13,17:20,UTC,24.3,66.1
2021,5,13,17:30,UTC,24,63.7
2021,5,13,17:40,UTC,23.6,37.9
2021,5,13,17:50,UTC,23.1,27.9
2021,5,13,18:00,UTC,22.5,25
2021,5,13,18:10,UTC,22.1,22
2021,5,13,18:20,UTC,21.5,14.1
2021,5,13,18:30,UTC,21,11.1
2021,5,13,18:40,UTC,20.6,6.8
2021,5,13,18:50,UTC,20.2,3.9
2021,5,13,19:00,UTC,20.1,2.3
2021,5,13,19:10,UTC,19.5,0.4
2021,5,13,19:20,UTC,18.6,-1.2
2021,5,13,19:30,UTC,17.9,-1.4
2021,5,13,19:40,UTC,17.4,-2.6
2021,5,13,19:50,UTC,17,-2.9
2021,5,13,20:00,UTC,17.3,-2.2
2021,5,13,20:10,UTC,17.5,-1.8
2021,5,13,20:20,UTC,16.2,-2.2
2021,5,13,20:30,UTC,15,-1.5
2021,5,13,20:40,UTC,14.9,-2.5
2021,5,13,20:50,UTC,16.1,-2.7
2021,5,13,21:00,UTC,14.5,-2.2
2021,5,13,21:10,UTC,13,-1.9
2021,5,13,21:20,UTC,14.8,-2.1
2021,5,13,21:30,UTC,15,-2.3
2021,5,13,21:40,UTC,14.3,-2
2021,5,13,21:50,UTC,13.3,-2.3
2021,5,13,22:00,UTC,13.2,-2.5
2021,5,13,22:10,UTC,12.8,-2
2021,5,13,22:20,UTC,11.6,-1.3
2021,5,13,22:30,UTC,11.7,-1.9
2021,5,13,22:40,UTC,11.4,-1.6
2021,5,13,22:50,UTC,11,-2
2021,5,13,23:00,UTC,11.1,-1.7
2021,5,13,23:10,UTC,10.7,-1.1
2021,5,13,23:20,UTC,10.8,-1.4
2021,5,13,23:30,UTC,10.8,-1.1
2021,5,13,23:40,UTC,10.6,-1.4
2021,5,13,23:50,UTC,10.6,-1.6
2021,5,14,0:00,UTC,10.4,-1.5
2021,5,14,0:10,UTC,10.7,-1.1
2021,5,14,0:20,UTC,10.7,-0.8
2021,5,14,0:30,UTC,11,-1.2
2021,5,14,0:40,UTC,10.8,-0.4
2021,5,14,0:50,UTC,10.9,-0.5
2021,5,14,1:00,UTC,10.2,0
2021,5,14,1:10,UTC,9.8,1
2021,5,14,1:20,UTC,9.7,2
2021,5,14,1:30,UTC,9.8,3.9
2021,5,14,1:40,UTC,10,5.6
2021,5,14,1:50,UTC,9.6,6.7
2021,5,14,2:00,UTC,9.3,8.5
2021,5,14,2:10,UTC,9.2,13.8
2021,5,14,2:20,UTC,9.3,15.8
2021,5,14,2:30,UTC,9.2,20.9
2021,5,14,2:40,UTC,9.7,19.1
2021,5,14,2:50,UTC,10,23.3
2021,5,14,3:00,UTC,10,28.3
2021,5,14,3:10,UTC,10.2,44
2021,5,14,3:20,UTC,10.2,44.5
2021,5,14,3:30,UTC,10.3,75.8
2021,5,14,3:40,UTC,10.6,49.1
2021,5,14,3:50,UTC,10.7,59.8
2021,5,14,4:00,UTC,11,65.5
2021,5,14,4:10,UTC,11.4,73.4
2021,5,14,4:20,UTC,12,60.8
2021,5,14,4:30,UTC,12.1,85.3
2021,5,14,4:40,UTC,12.6,100
2021,5,14,4:50,UTC,13.3,235.6
2021,5,14,5:00,UTC,14.6,337.3
2021,5,14,5:10,UTC,15.8,279
2021,5,14,5:20,UTC,16.5,213.2
2021,5,14,5:30,UTC,17.8,279.3
2021,5,14,5:40,UTC,18.3,379.8
2021,5,14,5:50,UTC,18.7,384.5
2021,5,14,6:00,UTC,19.5,398.3
2021,5,14,6:10,UTC,19.7,187.8
2021,5,14,6:20,UTC,19.4,441.3
2021,5,14,6:30,UTC,20.5,630.3
2021,5,14,6:40,UTC,20.5,278.6
2021,5,14,6:50,UTC,20.8,479.1
2021,5,14,7:00,UTC,21.5,460.2
2021,5,14,7:10,UTC,21.5,661.8
2021,5,14,7:20,UTC,21.8,572
2021,5,14,7:30,UTC,21.5,649
2021,5,14,7:40,UTC,22.1,752.3
2021,5,14,7:50,UTC,21.7,636.5
2021,5,14,8:00,UTC,22.1,632
2021,5,14,8:10,UTC,22.2,652.9
2021,5,14,8:20,UTC,21.9,676.3
2021,5,14,8:30,UTC,21.9,371
2021,5,14,8:40,UTC,22.1,418.3
2021,5,14,8:50,UTC,22.1,677.6
2021,5,14,9:00,UTC,22.8,695.5
2021,5,14,9:10,UTC,22.2,145.4
2021,5,14,9:20,UTC,21.7,106.8
2021,5,14,9:30,UTC,21.1,105.8
2021,5,14,9:40,UTC,20.7,305.9
2021,5,14,9:50,UTC,21.3,711.7
2021,5,14,10:00,UTC,20.3,432.9
2021,5,14,10:10,UTC,20.6,373.7
2021,5,14,10:20,UTC,19.5,538.2
2021,5,14,10:30,UTC,19.5,757.7
2021,5,14,10:40,UTC,19.7,769.8
2021,5,14,10:50,UTC,19.8,699.6
2021,5,14,11:00,UTC,20.2,746.7
2021,5,14,11:10,UTC,19.4,498.4
2021,5,14,11:20,UTC,19.8,489.7
2021,5,14,11:30,UTC,19.7,351.8
2021,5,14,11:40,UTC,18.9,280.7
2021,5,14,11:50,UTC,19.1,347.2
2021,5,14,12:00,UTC,18.7,304.8
2021,5,14,12:10,UTC,18.8,496.6
2021,5,14,12:20,UTC,18.3,351.1
2021,5,14,12:30,UTC,17.8,354.8
2021,5,14,12:40,UTC,18,344.6
2021,5,14,12:50,UTC,18.6,498.1
2021,5,14,13:00,UTC,18.4,323.3
2021,5,14,13:10,UTC,17.6,172.4
2021,5,14,13:20,UTC,16.9,139.9
2021,5,14,13:30,UTC,16.5,102.9
2021,5,14,13:40,UTC,16.3,122.4
2021,5,14,13:50,UTC,16.4,175
2021,5,14,14:00,UTC,16.4,172.1
2021,5,14,14:10,UTC,16.3,155
2021,5,14,14:20,UTC,16.4,124.9
2021,5,14,14:30,UTC,16.4,94.4
2021,5,14,14:40,UTC,16.4,105.1
2021,5,14,14:50,UTC,16.4,104.6
2021,5,14,15:00,UTC,16.2,71.8
2021,5,14,15:10,UTC,16,62.3
2021,5,14,15:20,UTC,15.8,64.3
2021,5,14,15:30,UTC,15.7,49.3
2021,5,14,15:40,UTC,15.4,61.5
2021,5,14,15:50,UTC,15.4,57.1
2021,5,14,16:00,UTC,15.3,52.9
2021,5,14,16:10,UTC,15.2,46.6
2021,5,14,16:20,UTC,15.1,42.3
2021,5,14,16:30,UTC,15,36.8
2021,5,14,16:40,UTC,14.9,32.2
2021,5,14,16:50,UTC,14.8,28.9
2021,5,14,17:00,UTC,14.8,32.9
2021,5,14,17:10,UTC,14.7,25.8
2021,5,14,17:20,UTC,14.6,20.2
2021,5,14,17:30,UTC,14.4,17.4
2021,5,14,17:40,UTC,14.3,22.8
2021,5,14,17:50,UTC,14.1,26.7
2021,5,14,18:00,UTC,13.8,19
2021,5,14,18:10,UTC,13.7,14.5
2021,5,14,18:20,UTC,13.5,10.9
2021,5,14,18:30,UTC,13.2,8.5
2021,5,14,18:40,UTC,12.9,5.7
2021,5,14,18:50,UTC,12.7,2.6
2021,5,14,19:00,UTC,12.6,1
2021,5,14,19:10,UTC,12.6,0
2021,5,14,19:20,UTC,12.5,-0.8
2021,5,14,19:30,UTC,12.6,-0.6
2021,5,14,19:40,UTC,12.5,-1.3
2021,5,14,19:50,UTC,12.5,-1.4
2021,5,14,20:00,UTC,12.5,-1.1
2021,5,14,20:10,UTC,12.4,-1.3
2021,5,14,20:20,UTC,12.2,-1.6
2021,5,14,20:30,UTC,11.9,-1.8
2021,5,14,20:40,UTC,11.4,-2.3
2021,5,14,20:50,UTC,11.2,-2.5
2021,5,14,21:00,UTC,10.9,-2.4
2021,5,14,21:10,UTC,10.5,-2.1
2021,5,14,21:20,UTC,10.3,-2
2021,5,14,21:30,UTC,10.2,-2.6
2021,5,14,21:40,UTC,10,-2.6
2021,5,14,21:50,UTC,9.6,-2.3
2021,5,14,22:00,UTC,9,-2.1
2021,5,14,22:10,UTC,8.2,-2.4
2021,5,14,22:20,UTC,8.3,-2.5
2021,5,14,22:30,UTC,8.2,-2.4
2021,5,14,22:40,UTC,7.6,-2.3
2021,5,14,22:50,UTC,7.3,-2.4
2021,5,14,23:00,UTC,7.4,-2.1
2021,5,14,23:10,UTC,7.1,-1.6
2021,5,14,23:20,UTC,7.1,-1.9
2021,5,14,23:30,UTC,6.6,-1.8
2021,5,14,23:40,UTC,7.3,-1.8
2021,5,14,23:50,UTC,6.9,-1.9
2021,5,15,0:00,UTC,7.4,-2.3
2021,5,15,0:10,UTC,7.1,-1.8
2021,5,15,0:20,UTC,5.9,-1.9
2021,5,15,0:30,UTC,6.7,-1.8
2021,5,15,0:40,UTC,6.7,-1.2
2021,5,15,0:50,UTC,6.9,-0.8
2021,5,15,1:00,UTC,6.8,-0.4
2021,5,15,1:10,UTC,7.2,1
2021,5,15,1:20,UTC,5.5,2.3
2021,5,15,1:30,UTC,5.5,4
2021,5,15,1:40,UTC,6,6.2
2021,5,15,1:50,UTC,6,10.4
2021,5,15,2:00,UTC,6,25.3
2021,5,15,2:10,UTC,6.3,32.8
2021,5,15,2:20,UTC,7.3,47.3
2021,5,15,2:30,UTC,7.3,61.3
2021,5,15,2:40,UTC,7.4,75.7
2021,5,15,2:50,UTC,7.3,90.1
2021,5,15,3:00,UTC,7.5,106.7
2021,5,15,3:10,UTC,8.2,133.8
2021,5,15,3:20,UTC,9.2,171.6
2021,5,15,3:30,UTC,10.1,205.1
2021,5,15,3:40,UTC,10.4,99.3
2021,5,15,3:50,UTC,10.7,187
2021,5,15,4:00,UTC,11.7,136.3
2021,5,15,4:10,UTC,12.1,187.2
2021,5,15,4:20,UTC,12.1,136.6
2021,5,15,4:30,UTC,12.2,147.7
2021,5,15,4:40,UTC,12.6,149.3
2021,5,15,4:50,UTC,12.5,137.8
2021,5,15,5:00,UTC,12.8,127.9
2021,5,15,5:10,UTC,12.9,157.6
2021,5,15,5:20,UTC,13.1,150.3
2021,5,15,5:30,UTC,13.3,127.6
2021,5,15,5:40,UTC,13.5,128.4
2021,5,15,5:50,UTC,13.5,130.3
2021,5,15,6:00,UTC,13.7,133.6
2021,5,15,6:10,UTC,13.9,155.9
2021,5,15,6:20,UTC,14,135.2
2021,5,15,6:30,UTC,14.2,125.3
2021,5,15,6:40,UTC,14.4,130.5
2021,5,15,6:50,UTC,14.7,140.6
2021,5,15,7:00,UTC,14.8,150.2
2021,5,15,7:10,UTC,15,194.3
2021,5,15,7:20,UTC,15.2,205.6
2021,5,15,7:30,UTC,15.3,233.8
2021,5,15,7:40,UTC,15.5,269.7
2021,5,15,7:50,UTC,16.1,346.2
2021,5,15,8:00,UTC,16.4,502.9
2021,5,15,8:10,UTC,16.7,520.1
2021,5,15,8:20,UTC,17.9,565.9
2021,5,15,8:30,UTC,17.1,350.1
2021,5,15,8:40,UTC,17.3,313.2
2021,5,15,8:50,UTC,17.2,250.2
2021,5,15,9:00,UTC,17,204.6
2021,5,15,9:10,UTC,16.6,150.7
2021,5,15,9:20,UTC,15.8,139.2
2021,5,15,9:30,UTC,15.1,137.3
2021,5,15,9:40,UTC,15.3,115.6
2021,5,15,9:50,UTC,14.7,68.9
2021,5,15,10:00,UTC,13.9,72.5
2021,5,15,10:10,UTC,13.9,139.9
2021,5,15,10:20,UTC,14.4,283.2
2021,5,15,10:30,UTC,15,311.9
2021,5,15,10:40,UTC,15.1,266.5
2021,5,15,10:50,UTC,15.6,573.9
2021,5,15,11:00,UTC,16.5,593.7
2021,5,15,11:10,UTC,16.8,555.9
2021,5,15,11:20,UTC,17,289.4
2021,5,15,11:30,UTC,16.9,346.7
2021,5,15,11:40,UTC,17.8,469.4
2021,5,15,11:50,UTC,18.1,595.9
2021,5,15,12:00,UTC,18.5,457.6
2021,5,15,12:10,UTC,18.9,352.5
2021,5,15,12:20,UTC,18.9,308.8
2021,5,15,12:30,UTC,18.8,325.8
2021,5,15,12:40,UTC,19.3,705.6
2021,5,15,12:50,UTC,19.5,646.7
2021,5,15,13:00,UTC,19.6,617.3
2021,5,15,13:10,UTC,20.5,646.7
2021,5,15,13:20,UTC,21,711.5
2021,5,15,13:30,UTC,19.8,230
2021,5,15,13:40,UTC,17.8,162.5
2021,5,15,13:50,UTC,16.8,145.4
2021,5,15,14:00,UTC,16.7,152.4
2021,5,15,14:10,UTC,16.6,129.6
2021,5,15,14:20,UTC,15.6,219.7
2021,5,15,14:30,UTC,16.7,591.5
2021,5,15,14:40,UTC,16.9,119.9
2021,5,15,14:50,UTC,16.2,64.2
2021,5,15,15:00,UTC,15.8,68.6
2021,5,15,15:10,UTC,16.1,431.1
2021,5,15,15:20,UTC,17.4,187.5
2021,5,15,15:30,UTC,17.3,154.1
2021,5,15,15:40,UTC,17.1,159.9
2021,5,15,15:50,UTC,17.2,130.7
2021,5,15,16:00,UTC,17.2,157.9
2021,5,15,16:10,UTC,17.7,299.3
2021,5,15,16:20,UTC,17.3,91.1
2021,5,15,16:30,UTC,17.4,205.8
2021,5,15,16:40,UTC,17.4,154.6
2021,5,15,16:50,UTC,17.6,152.4
2021,5,15,17:00,UTC,17.4,52.3
2021,5,15,17:10,UTC,16.4,50.4
2021,5,15,17:20,UTC,16.3,59.4
2021,5,15,17:30,UTC,16.5,77.9
2021,5,15,17:40,UTC,16.6,89.2
2021,5,15,17:50,UTC,16.6,116.7
2021,5,15,18:00,UTC,16.7,66.1
2021,5,15,18:10,UTC,16.4,25.6
2021,5,15,18:20,UTC,16,11.4
2021,5,15,18:30,UTC,15.5,12.5
2021,5,15,18:40,UTC,15.4,12.1
2021,5,15,18:50,UTC,15.3,5.6
2021,5,15,19:00,UTC,15,2.4
2021,5,15,19:10,UTC,15.3,0.5
2021,5,15,19:20,UTC,14.9,0.6
2021,5,15,19:30,UTC,14.6,-0.1
2021,5,15,19:40,UTC,14.4,-0.7
2021,5,15,19:50,UTC,15,-1.2
2021,5,15,20:00,UTC,14.8,-0.7
2021,5,15,20:10,UTC,14.4,-1.8
2021,5,15,20:20,UTC,13.8,-1.9
2021,5,15,20:30,UTC,13.4,-1.6
2021,5,15,20:40,UTC,13,-1.6
2021,5,15,20:50,UTC,13,-1.8
2021,5,15,21:00,UTC,13,-0.7
2021,5,15,21:10,UTC,13.1,-1.4
2021,5,15,21:20,UTC,13,-1.5
2021,5,15,21:30,UTC,12.7,-1.2
2021,5,15,21:40,UTC,12.6,-0.8
2021,5,15,21:50,UTC,12.4,-0.9
2021,5,15,22:00,UTC,12.4,-0.6
2021,5,15,22:10,UTC,12.3,-0.8
2021,5,15,22:20,UTC,12.1,-0.9
2021,5,15,22:30,UTC,12,-1.2
2021,5,15,22:40,UTC,11.7,-0.3
2021,5,15,22:50,UTC,11.7,-0.3
2021,5,15,23:00,UTC,11.4,-0.5
2021,5,15,23:10,UTC,11.1,-0.6
2021,5,15,23:20,UTC,11.5,-0.7
2021,5,15,23:30,UTC,11.4,-0.6
2021,5,15,23:40,UTC,11.8,-0.6
2021,5,15,23:50,UTC,11.6,-0.6
2021,5,16,0:00,UTC,11.2,-1
2021,5,16,0:10,UTC,11.2,-0.7
2021,5,16,0:20,UTC,11,-0.5
2021,5,16,0:30,UTC,11.1,-0.7
2021,5,16,0:40,UTC,11.2,-0.2
2021,5,16,0:50,UTC,10.9,-0.1
2021,5,16,1:00,UTC,11.2,0.2
2021,5,16,1:10,UTC,10.4,-0.2
2021,5,16,1:20,UTC,11.1,1
2021,5,16,1:30,UTC,10.9,2.1
2021,5,16,1:40,UTC,10.8,5
2021,5,16,1:50,UTC,10.7,7.8
2021,5,16,2:00,UTC,10.8,10.7
2021,5,16,2:10,UTC,11.1,14.4
2021,5,16,2:20,UTC,11.1,14.4
2021,5,16,2:30,UTC,11,15.3
2021,5,16,2:40,UTC,11,17.6
2021,5,16,2:50,UTC,11.2,18.9
2021,5,16,3:00,UTC,11.3,22.8
2021,5,16,3:10,UTC,11.3,27
2021,5,16,3:20,UTC,11.3,30.8
2021,5,16,3:30,UTC,11.3,30.9
2021,5,16,3:40,UTC,11.4,29.9
2021,5,16,3:50,UTC,11.5,39.9
2021,5,16,4:00,UTC,11.6,57.8
2021,5,16,4:10,UTC,11.8,78.6
2021,5,16,4:20,UTC,12,85.1
2021,5,16,4:30,UTC,12.1,96.4
2021,5,16,4:40,UTC,12.3,107.7
2021,5,16,4:50,UTC,12.4,119.4
2021,5,16,5:00,UTC,12.6,129.4
2021,5,16,5:10,UTC,12.8,120.9
2021,5,16,5:20,UTC,12.9,123.7
2021,5,16,5:30,UTC,13,125.1
2021,5,16,5:40,UTC,13,136.1
2021,5,16,5:50,UTC,13.1,144.9
2021,5,16,6:00,UTC,13.3,183.2
2021,5,16,6:10,UTC,13.5,217.9
2021,5,16,6:20,UTC,14,286.7
2021,5,16,6:30,UTC,15.1,422
2021,5,16,6:40,UTC,14.9,325.1
2021,5,16,6:50,UTC,15,259.9
2021,5,16,7:00,UTC,15,246.5
2021,5,16,7:10,UTC,15.3,285.8
2021,5,16,7:20,UTC,15.4,301.5
2021,5,16,7:30,UTC,15.9,351.4
2021,5,16,7:40,UTC,15.6,259.4
2021,5,16,7:50,UTC,15.8,248.4
2021,5,16,8:00,UTC,15.7,312.1
2021,5,16,8:10,UTC,16.5,721.2
2021,5,16,8:20,UTC,16.8,763.6
2021,5,16,8:30,UTC,17.3,746
2021,5,16,8:40,UTC,18.2,752
2021,5,16,8:50,UTC,18.1,620.8
2021,5,16,9:00,UTC,17.7,532.4
2021,5,16,9:10,UTC,18.1,410.9
2021,5,16,9:20,UTC,18.6,436.1
2021,5,16,9:30,UTC,18.9,469.1
2021,5,16,9:40,UTC,19,568.2
2021,5,16,9:50,UTC,18.1,576.9
2021,5,16,10:00,UTC,18.6,773.3
2021,5,16,10:10,UTC,18.7,213.2
2021,5,16,10:20,UTC,18.4,112.5
2021,5,16,10:30,UTC,18.2,94.9
2021,5,16,10:40,UTC,18,121.6
2021,5,16,10:50,UTC,17.5,125.2
2021,5,16,11:00,UTC,17.1,203.3
2021,5,16,11:10,UTC,17,166.6
2021,5,16,11:20,UTC,16.7,167.1
2021,5,16,11:30,UTC,16.4,111.6
2021,5,16,11:40,UTC,16.1,71
2021,5,16,11:50,UTC,15.9,80.8
2021,5,16,12:00,UTC,15.7,115.6
2021,5,16,12:10,UTC,15.8,202.7
2021,5,16,12:20,UTC,16.5,631.5
2021,5,16,12:30,UTC,16.9,701.3
2021,5,16,12:40,UTC,16.5,637.4
2021,5,16,12:50,UTC,16.5,216.5
2021,5,16,13:00,UTC,16.6,101.1
2021,5,16,13:10,UTC,16.6,60
2021,5,16,13:20,UTC,15.6,69.6
2021,5,16,13:30,UTC,15.7,178.8
2021,5,16,13:40,UTC,16.3,139.3
2021,5,16,13:50,UTC,16.3,116.4
2021,5,16,14:00,UTC,16.1,78.3
2021,5,16,14:10,UTC,16.1,62.2
2021,5,16,14:20,UTC,16.1,83.6
2021,5,16,14:30,UTC,16.2,60.9
2021,5,16,14:40,UTC,15.5,45.4
2021,5,16,14:50,UTC,15.2,48.4
2021,5,16,15:00,UTC,15.1,64.9
2021,5,16,15:10,UTC,15.1,345.1
2021,5,16,15:20,UTC,15.9,391
2021,5,16,15:30,UTC,16.3,410
2021,5,16,15:40,UTC,16.4,435.9
2021,5,16,15:50,UTC,17,385.2
2021,5,16,16:00,UTC,17.1,319.9
2021,5,16,16:10,UTC,17.5,317.3
2021,5,16,16:20,UTC,17.4,339.4
2021,5,16,16:30,UTC,17.5,155.4
2021,5,16,16:40,UTC,17.6,130.6
2021,5,16,16:50,UTC,17.5,127.7
2021,5,16,17:00,UTC,17.6,72.2
2021,5,16,17:10,UTC,16.9,62.7
2021,5,16,17:20,UTC,16.5,100.9
2021,5,16,17:30,UTC,16.4,77.9
2021,5,16,17:40,UTC,16.1,73
2021,5,16,17:50,UTC,15.9,60.7
2021,5,16,18:00,UTC,15.9,49.4
2021,5,16,18:10,UTC,15.7,53.4
2021,5,16,18:20,UTC,14.8,34
2021,5,16,18:30,UTC,14.6,14.1
2021,5,16,18:40,UTC,14,6.3
2021,5,16,18:50,UTC,13.7,3.1
2021,5,16,19:00,UTC,13.1,2
2021,5,16,19:10,UTC,12.7,0.9
2021,5,16,19:20,UTC,12.3,-0.2
2021,5,16,19:30,UTC,12,-0.2
2021,5,16,19:40,UTC,11.6,-0.5
2021,5,16,19:50,UTC,11.5,-1.3
2021,5,16,20:00,UTC,11.7,-1.9
2021,5,16,20:10,UTC,10.8,-1.7
2021,5,16,20:20,UTC,10.9,-2
2021,5,16,20:30,UTC,11.1,-1.7
2021,5,16,20:40,UTC,11,-1.4
2021,5,16,20:50,UTC,10.5,-1.7
2021,5,16,21:00,UTC,10.4,-2.2
2021,5,16,21:10,UTC,9.8,-1.9
2021,5,16,21:20,UTC,9.3,-2.1
2021,5,16,21:30,UTC,10.1,-1.4
2021,5,16,21:40,UTC,9.8,-1.7
2021,5,16,21:50,UTC,9.7,-2
2021,5,16,22:00,UTC,9.4,-2.1
2021,5,16,22:10,UTC,8.5,-2.1
2021,5,16,22:20,UTC,8.5,-2.2
2021,5,16,22:30,UTC,8.5,-1.8
2021,5,16,22:40,UTC,8.5,-1.1
2021,5,16,22:50,UTC,8.7,-1.5
2021,5,16,23:00,UTC,7.2,-1.8
2021,5,16,23:10,UTC,7.3,-1.8
2021,5,16,23:20,UTC,7.6,-1.8
2021,5,16,23:30,UTC,7.8,-1.4
2021,5,16,23:40,UTC,7.7,-1.7
2021,5,16,23:50,UTC,7.1,-1.9
2021,5,17,0:00,UTC,8,-1.9
2021,5,17,0:10,UTC,7.6,-1.6
2021,5,17,0:20,UTC,7.6,-1.5
2021,5,17,0:30,UTC,7,-1.5
2021,5,17,0:40,UTC,7,-1
2021,5,17,0:50,UTC,6.9,0
2021,5,17,1:00,UTC,6.7,0.8
2021,5,17,1:10,UTC,6.6,5.6
2021,5,17,1:20,UTC,6.3,7.6
2021,5,17,1:30,UTC,6.4,8.8
2021,5,17,1:40,UTC,6.3,12.5
2021,5,17,1:50,UTC,6.4,15.8
2021,5,17,2:00,UTC,6.5,18.4
2021,5,17,2:10,UTC,6.6,23.1
2021,5,17,2:20,UTC,6.6,18.1
2021,5,17,2:30,UTC,6.8,16
2021,5,17,2:40,UTC,7.4,26.7
2021,5,17,2:50,UTC,7.8,33.6
2021,5,17,3:00,UTC,8,50.2
2021,5,17,3:10,UTC,8.2,59.6
2021,5,17,3:20,UTC,8.2,72.6
2021,5,17,3:30,UTC,8.5,104.3
2021,5,17,3:40,UTC,8.6,127.7
2021,5,17,3:50,UTC,8.5,112.1
2021,5,17,4:00,UTC,8.8,131.5
2021,5,17,4:10,UTC,8.7,120.6
2021,5,17,4:20,UTC,8.7,144.6
2021,5,17,4:30,UTC,9.3,209.1
2021,5,17,4:40,UTC,9.2,148
2021,5,17,4:50,UTC,9.4,163.5
2021,5,17,5:00,UTC,9.6,244.8
2021,5,17,5:10,UTC,9.9,161.8
2021,5,17,5:20,UTC,10.5,355.9
2021,5,17,5:30,UTC,11.3,347.6
2021,5,17,5:40,UTC,11.9,373.9
2021,5,17,5:50,UTC,12.7,465.6
2021,5,17,6:00,UTC,14.3,491.1
2021,5,17,6:10,UTC,14.7,499.6
2021,5,17,6:20,UTC,15.4,510.9
2021,5,17,6:30,UTC,15.8,524.5
2021,5,17,6:40,UTC,16.1,521.7
2021,5,17,6:50,UTC,16.8,463.1
2021,5,17,7:00,UTC,17,581.8
2021,5,17,7:10,UTC,17.2,582.6
2021,5,17,7:20,UTC,18.2,616.2
2021,5,17,7:30,UTC,18,625.3
2021,5,17,7:40,UTC,18.4,738.3
2021,5,17,7:50,UTC,18.6,681.7
2021,5,17,8:00,UTC,18.3,520.7
2021,5,17,8:10,UTC,18,487.6
2021,5,17,8:20,UTC,18.5,582.3
2021,5,17,8:30,UTC,18.3,380.1
2021,5,17,8:40,UTC,18.3,390.6
2021,5,17,8:50,UTC,19.2,671.4
2021,5,17,9:00,UTC,19.3,634.3
2021,5,17,9:10,UTC,19.1,545
2021,5,17,9:20,UTC,19.5,715.9
2021,5,17,9:30,UTC,19.9,389.2
2021,5,17,9:40,UTC,19.5,290.8
2021,5,17,9:50,UTC,19.8,478.8
2021,5,17,10:00,UTC,20.3,351.7
2021,5,17,10:10,UTC,20,414.3
2021,5,17,10:20,UTC,20.1,312.4
2021,5,17,10:30,UTC,21.6,810.5
2021,5,17,10:40,UTC,21.6,855.9
2021,5,17,10:50,UTC,21.6,729.9
2021,5,17,11:00,UTC,22.1,812.8
2021,5,17,11:10,UTC,21.5,685.2
2021,5,17,11:20,UTC,21.8,258.2
2021,5,17,11:30,UTC,21,554.4
2021,5,17,11:40,UTC,21.4,220.4
2021,5,17,11:50,UTC,20.9,307.6
2021,5,17,12:00,UTC,20.9,276.6
2021,5,17,12:10,UTC,20.7,316
2021,5,17,12:20,UTC,21.4,673.3
2021,5,17,12:30,UTC,22,633.4
2021,5,17,12:40,UTC,21.6,628.1
2021,5,17,12:50,UTC,22,647.4
2021,5,17,13:00,UTC,22,730.3
2021,5,17,13:10,UTC,22.4,605.8
2021,5,17,13:20,UTC,22.1,343.1
2021,5,17,13:30,UTC,21.7,451.8
2021,5,17,13:40,UTC,21.8,286.5
2021,5,17,13:50,UTC,21.3,342.1
2021,5,17,14:00,UTC,21.6,230.7
2021,5,17,14:10,UTC,21.1,166.5
2021,5,17,14:20,UTC,21.3,322
2021,5,17,14:30,UTC,21.7,330.1
2021,5,17,14:40,UTC,21.6,95.8
2021,5,17,14:50,UTC,16.8,124.9
2021,5,17,15:00,UTC,16.3,189.8
2021,5,17,15:10,UTC,17,190.4
2021,5,17,15:20,UTC,17.5,162.7
2021,5,17,15:30,UTC,18,143.1
2021,5,17,15:40,UTC,18.6,113.8
2021,5,17,15:50,UTC,18.9,109.9
2021,5,17,16:00,UTC,19.1,78.2
2021,5,17,16:10,UTC,19.5,71.4
2021,5,17,16:20,UTC,19.4,72.5
2021,5,17,16:30,UTC,19.4,79.3
2021,5,17,16:40,UTC,19.4,86.3
2021,5,17,16:50,UTC,19.3,69.3
2021,5,17,17:00,UTC,19.2,52.8
2021,5,17,17:10,UTC,19.2,40
2021,5,17,17:20,UTC,19,32.7
2021,5,17,17:30,UTC,18.9,29.7
2021,5,17,17:40,UTC,18.8,6.6
2021,5,17,17:50,UTC,17.7,8.7
2021,5,17,18:00,UTC,16.3,0.7
2021,5,17,18:10,UTC,15.4,-0.9
2021,5,17,18:20,UTC,13.6,-1.3
2021,5,17,18:30,UTC,13.3,-0.2
2021,5,17,18:40,UTC,13.1,1.1
2021,5,17,18:50,UTC,13,0.1
2021,5,17,19:00,UTC,13,-0.3
2021,5,17,19:10,UTC,13,0
2021,5,17,19:20,UTC,13,-0.9
2021,5,17,19:30,UTC,13,-1.1
